;UT;centerDistanceXf0;avgXSpeedf0;avgYSpeedf0;avgPressuref0;xMedianSpeedOfLast5Pointsf0;yMedianSpeedOfLast5Pointsf0;durationf0;avgAccelerationf0;avgRotationf0;avgMagneticFieldf0;centerDistanceXf1;avgXSpeedf1;avgYSpeedf1;avgPressuref1;xMedianSpeedOfLast5Pointsf1;yMedianSpeedOfLast5Pointsf1;durationf1;avgAccelerationf1;avgRotationf1;avgMagneticFieldf1
63;UT2;370.249273168078;-0.06876425716986725;0.06773516760627876;0.18483200559030835;-0.0303304768;0.0223267157452;447000;7.759852271906731;0.09118048144015828;41.983889314596134;343.985825640625;-0.07174632308018265;0.06981915187725571;0.18613191849545452;-0.0303304768;0.0223267157452;392000;7.771872081219084;0.08578778045789855;41.980906590134815
64;UT2;696.2031001305942;-1.054276e-06;6.471123941999999e-05;0.06993464283333332;-1.054276e-06;6.471123941999999e-05;93000;7.804199169379321;0.2621381414529344;46.119109669054026;326.79124502946456;0.0841044361667209;-0.041248152699838815;0.11061131177941175;0.007641400400000001;-0.04590329802;554000;7.6879572151878595;0.14975521826461347;46.485919916712604
65;UT2;345.72337532380885;0.05057402945589437;0.007522112141324651;0.11262855478321679;-0.0420706262;-0.014315555660000001;188000;7.638347045138199;0.139141691873619;46.42684369247934;402.57439012506745;0.06313593006873054;-0.008353743167577343;0.11330258342156863;-0.0420706262;-0.014315555660000001;139000;7.661507843064669;0.13653540208381593;46.454916518250215
66;UT2;310.65355856997184;0.05897165065751667;0.005687751778971251;0.11118705360165974;0.015042616200000001;-0.0164554378;804000;7.635049446670164;0.12968472039262716;46.254020246697316;404.5012453857837;0.06608319145491405;-0.004552951505462211;0.11223530086333333;0.0114518053;-0.012105997799999999;765000;7.664221266889948;0.12769229433899315;46.30919310505431
67;UT2;344.63977131544164;0.04974505395899849;0.010802663706281244;0.11386991700283287;-0.18968132288200001;-0.01702111148;909000;7.631566500120395;0.11996261275381831;46.24909640049851;313.3270183211464;0.056518587097341734;0.002632654819009045;0.11430894989756099;-0.18968132288200001;-0.01702111148;880000;7.661252624005763;0.1192825835116301;46.286576411309504
68;UT2;402.9834898701677;-0.031455876738915325;0.009475360629725815;0.19341177735999995;0.0123287635072;-2.3319220000000003e-05;56000;7.725672960378998;0.09102021375805883;42.499929177323494;341.4225507167313;-0.032777598900163865;0.0098754122732437;0.19356210408333333;0.012344037738999999;5.6849962799999995e-05;988000;7.731603036807539;0.08168445052661993;42.50828879851506
69;UT2;394.78905410005984;-0.022871123799474022;0.015779993256939403;0.1888100183189655;0.027783399999999996;0.01130814102;907000;7.737141649938549;0.07408617428026634;42.495592259028165;383.4178177118268;-0.023481045116322218;0.01620181237681334;0.18884262818584072;0.027783399999999996;0.01130814102;886000;7.741174405655716;0.06745878399042671;42.502612668984845
70;UT2;329.1052570792664;-0.018514254507178477;0.023925702293331127;0.18510322722772277;0.01255092874724;-0.013399003331800002;626000;7.738601956150271;0.06998620114095909;42.45503815582362;406.8241869873643;-0.018953600185741357;0.024494228235288133;0.18497616358108107;0.00888418332088;-0.008766434853;588000;7.741066237436975;0.06350323468309868;42.461936143494135
71;UT2;353.86240158452836;-0.019235865423233182;0.019974910067784096;0.18684808371882083;-0.013569295759999999;-0.0225978994;162000;7.724967562904929;0.06850879653905052;42.41360293446912;350.17146020462604;-0.01959723264843449;0.02048854109563869;0.1873415523953488;-0.03333144276;-0.05089613489999999;108000;7.733043799080756;0.06262843179957074;42.4151888780614
72;UT5;384.60727738987214;-0.0025144236381159585;0.046640196570492766;0.19871149734285715;-0.00875718832;0.0248982128;583000;7.732564641594472;0.09484599460198022;52.92294306138883;407.6354407335678;-0.0021346091123880767;0.04733358345319404;0.20155710647058825;-0.004022388019999999;0.0189446647092;536000;7.756262995784536;0.09067860162586246;52.93946112098747
73;UT5;432.0749853554236;-0.011450640717973524;0.012656257324728469;0.1912796831842105;0.009897851999999999;-0.033212867459999997;673000;7.7351807579335885;0.09348797841458985;52.82253841579024;432.4358969568351;-0.011556371104380967;0.012680723424653054;0.19358771898648647;0.009897851999999999;-0.033212867459999997;645000;7.755302210817254;0.08608106745909579;52.83045316980953
74;UT5;531.227518850031;-0.008653256858178145;-0.022530074310228743;0.1897533337096774;-0.030969142779999997;-0.0167175702;814000;7.725931489349892;0.08847459821767079;52.72096413627454;429.310782878061;-0.008693979686307063;-0.023248743693927373;0.19212446630578514;-0.03545373008;-0.0165766771;774000;7.747749974338716;0.08217836933279132;52.731523381297954
75;UT5;446.52006867297695;-0.0053490652072689954;-0.03640930880124526;0.18887859219873818;3.16179264e-05;4.988301800000003e-06;561000;7.724130718806437;0.091268797048714;52.709093478483446;505.15792601038066;-0.005333978206883502;-0.037357153581888354;0.1909171535903226;3.16179264e-05;4.988301800000003e-06;536000;7.749118686653813;0.08393842635473017;52.715997929757116
76;UT5;380.1620381955568;-0.00446991420672034;0.017137485434796602;0.19555117183193277;-0.02096649742;0.09389183959999998;8000;7.663706949234088;0.02101589528588822;44.471018835438564;391.7336099078046;-0.004508118601649573;0.017283959669282044;0.1954470025254237;-0.02096649742;0.09389183959999998;976000;7.663056112324591;0.021137983630391755;44.46991405012818
